pose	angles	laser_status	suction_cup_status	gripper_status
[300.00, -54.50, 40.61, 0.00]	[-10.25, 14.63, 25.90, 10.25]	FALSE	FALSE	FALSE
[300.00, -53.49, 38.61, 0.00]	[-10.06, 14.97, 26.56, 10.06]	FALSE	FALSE	FALSE
[300.00, -52.48, 36.60, 0.00]	[-9.87, 15.32, 27.23, 9.87]	FALSE	FALSE	FALSE
[300.00, -51.47, 34.60, 0.00]	[-9.68, 15.66, 27.90, 9.68]	FALSE	FALSE	FALSE
[300.00, -50.46, 32.60, 0.00]	[-9.49, 16.00, 28.57, 9.49]	FALSE	FALSE	FALSE
[300.00, -49.45, 30.59, 0.00]	[-9.31, 16.34, 29.24, 9.31]	FALSE	FALSE	FALSE
[300.00, -48.44, 28.59, 0.00]	[-9.12, 16.69, 29.91, 9.12]	FALSE	FALSE	FALSE
[300.00, -47.43, 26.59, 0.00]	[-8.93, 17.03, 30.57, 8.93]	FALSE	FALSE	FALSE
[300.00, -46.42, 24.58, 0.00]	[-8.74, 17.37, 31.24, 8.74]	FALSE	FALSE	FALSE
[300.00, -45.41, 22.58, 0.00]	[-8.55, 17.71, 31.91, 8.55]	FALSE	FALSE	FALSE
[300.00, -44.40, 20.58, 0.00]	[-8.36, 18.06, 32.58, 8.36]	FALSE	FALSE	FALSE
[300.00, -43.39, 18.57, 0.00]	[-8.17, 18.40, 33.25, 8.17]	FALSE	FALSE	FALSE
[300.00, -42.38, 16.57, 0.00]	[-7.99, 18.74, 33.92, 7.99]	FALSE	FALSE	FALSE
[300.00, -41.37, 14.57, 0.00]	[-7.80, 19.08, 34.58, 7.80]	FALSE	FALSE	FALSE
[300.00, -40.36, 12.56, 0.00]	[-7.61, 19.42, 35.25, 7.61]	FALSE	FALSE	FALSE
[300.00, -39.35, 10.56, 0.00]	[-7.42, 19.77, 35.92, 7.42]	FALSE	FALSE	FALSE
[300.00, -38.34, 8.56, 0.00]	[-7.23, 20.11, 36.59, 7.23]	FALSE	FALSE	FALSE
[300.00, -37.33, 6.55, 0.00]	[-7.04, 20.45, 37.26, 7.04]	FALSE	FALSE	FALSE
[300.00, -36.32, 4.55, 0.00]	[-6.85, 20.79, 37.92, 6.85]	FALSE	FALSE	FALSE
[300.00, -35.31, 2.55, 0.00]	[-6.66, 21.14, 38.59, 6.66]	FALSE	FALSE	FALSE
[300.00, -34.30, 0.54, 0.00]	[-6.48, 21.48, 39.26, 6.48]	FALSE	FALSE	FALSE
[300.00, -33.29, -1.46, 0.00]	[-6.29, 21.82, 39.93, 6.29]	FALSE	FALSE	FALSE
[300.00, -32.28, -3.46, 0.00]	[-6.10, 22.16, 40.60, 6.10]	FALSE	FALSE	FALSE
[300.00, -31.27, -5.47, 0.00]	[-5.91, 22.51, 41.27, 5.91]	FALSE	FALSE	FALSE
[300.00, -30.26, -7.47, 0.00]	[-5.72, 22.85, 41.93, 5.72]	FALSE	FALSE	FALSE
[300.00, -29.26, -9.47, 0.00]	[-5.53, 23.19, 42.60, 5.53]	FALSE	FALSE	FALSE
[300.00, -28.25, -11.47, 0.00]	[-5.34, 23.53, 43.27, 5.34]	FALSE	FALSE	FALSE
[300.00, -27.24, -13.48, 0.00]	[-5.16, 23.88, 43.94, 5.16]	FALSE	FALSE	FALSE
[300.00, -26.23, -15.48, 0.00]	[-4.97, 24.22, 44.61, 4.97]	FALSE	FALSE	FALSE
[300.00, -25.22, -17.48, 0.00]	[-4.78, 24.56, 45.27, 4.78]	FALSE	FALSE	FALSE
[300.00, -24.21, -19.49, 0.00]	[-4.59, 24.90, 45.94, 4.59]	FALSE	FALSE	FALSE
[300.00, -23.20, -21.49, 0.00]	[-4.40, 25.25, 46.61, 4.40]	FALSE	FALSE	FALSE
[300.00, -22.19, -23.49, 0.00]	[-4.21, 25.59, 47.28, 4.21]	FALSE	FALSE	FALSE
[300.00, -21.18, -25.50, 0.00]	[-4.02, 25.93, 47.95, 4.02]	FALSE	FALSE	FALSE
[300.00, -20.17, -27.50, 0.00]	[-3.84, 26.27, 48.62, 3.84]	FALSE	FALSE	FALSE
[300.00, -19.16, -29.50, 0.00]	[-3.65, 26.62, 49.28, 3.65]	FALSE	FALSE	FALSE
[300.00, -18.15, -31.51, 0.00]	[-3.46, 26.96, 49.95, 3.46]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.51, 0.00]	[-3.27, 27.30, 50.62, 3.27]	FALSE	TRUE	FALSE
[300.00, -18.15, -31.51, 0.00]	[-3.46, 26.96, 49.95, 3.46]	FALSE	TRUE	FALSE
[300.00, -19.16, -29.50, 0.00]	[-3.65, 26.62, 49.28, 3.65]	FALSE	TRUE	FALSE
[300.00, -20.17, -27.50, 0.00]	[-3.84, 26.27, 48.62, 3.84]	FALSE	TRUE	FALSE
[300.00, -21.18, -25.50, 0.00]	[-4.02, 25.93, 47.95, 4.02]	FALSE	TRUE	FALSE
[300.00, -22.19, -23.49, 0.00]	[-4.21, 25.59, 47.28, 4.21]	FALSE	TRUE	FALSE
[300.00, -23.20, -21.49, 0.00]	[-4.40, 25.25, 46.61, 4.40]	FALSE	TRUE	FALSE
[300.00, -24.21, -19.49, 0.00]	[-4.59, 24.90, 45.94, 4.59]	FALSE	TRUE	FALSE
[300.00, -25.22, -17.48, 0.00]	[-4.78, 24.56, 45.27, 4.78]	FALSE	TRUE	FALSE
[300.00, -26.23, -15.48, 0.00]	[-4.97, 24.22, 44.61, 4.97]	FALSE	TRUE	FALSE
[300.00, -27.24, -13.48, 0.00]	[-5.16, 23.88, 43.94, 5.16]	FALSE	TRUE	FALSE
[300.00, -28.25, -11.47, 0.00]	[-5.34, 23.53, 43.27, 5.34]	FALSE	TRUE	FALSE
[300.00, -29.26, -9.47, 0.00]	[-5.53, 23.19, 42.60, 5.53]	FALSE	TRUE	FALSE
[300.00, -30.26, -7.47, 0.00]	[-5.72, 22.85, 41.93, 5.72]	FALSE	TRUE	FALSE
[300.00, -31.27, -5.47, 0.00]	[-5.91, 22.51, 41.27, 5.91]	FALSE	TRUE	FALSE
[300.00, -32.28, -3.46, 0.00]	[-6.10, 22.16, 40.60, 6.10]	FALSE	TRUE	FALSE
[300.00, -33.29, -1.46, 0.00]	[-6.29, 21.82, 39.93, 6.29]	FALSE	TRUE	FALSE
[300.00, -34.30, 0.54, 0.00]	[-6.48, 21.48, 39.26, 6.48]	FALSE	TRUE	FALSE
[300.00, -35.31, 2.55, 0.00]	[-6.66, 21.14, 38.59, 6.66]	FALSE	TRUE	FALSE
[300.00, -36.32, 4.55, 0.00]	[-6.85, 20.79, 37.92, 6.85]	FALSE	TRUE	FALSE
[300.00, -37.33, 6.55, 0.00]	[-7.04, 20.45, 37.26, 7.04]	FALSE	TRUE	FALSE
[300.00, -38.34, 8.56, 0.00]	[-7.23, 20.11, 36.59, 7.23]	FALSE	TRUE	FALSE
[300.00, -39.35, 10.56, 0.00]	[-7.42, 19.77, 35.92, 7.42]	FALSE	TRUE	FALSE
[300.00, -40.36, 12.56, 0.00]	[-7.61, 19.42, 35.25, 7.61]	FALSE	TRUE	FALSE
[300.00, -41.37, 14.57, 0.00]	[-7.80, 19.08, 34.58, 7.80]	FALSE	TRUE	FALSE
[300.00, -42.38, 16.57, 0.00]	[-7.99, 18.74, 33.92, 7.99]	FALSE	TRUE	FALSE
[300.00, -43.39, 18.57, 0.00]	[-8.17, 18.40, 33.25, 8.17]	FALSE	TRUE	FALSE
[300.00, -44.40, 20.58, 0.00]	[-8.36, 18.06, 32.58, 8.36]	FALSE	TRUE	FALSE
[300.00, -45.41, 22.58, 0.00]	[-8.55, 17.71, 31.91, 8.55]	FALSE	TRUE	FALSE
[300.00, -46.42, 24.58, 0.00]	[-8.74, 17.37, 31.24, 8.74]	FALSE	TRUE	FALSE
[300.00, -47.43, 26.59, 0.00]	[-8.93, 17.03, 30.57, 8.93]	FALSE	TRUE	FALSE
[300.00, -48.44, 28.59, 0.00]	[-9.12, 16.69, 29.91, 9.12]	FALSE	TRUE	FALSE
[300.00, -49.45, 30.59, 0.00]	[-9.31, 16.34, 29.24, 9.31]	FALSE	TRUE	FALSE
[300.00, -50.46, 32.60, 0.00]	[-9.49, 16.00, 28.57, 9.49]	FALSE	TRUE	FALSE
[300.00, -51.47, 34.60, 0.00]	[-9.68, 15.66, 27.90, 9.68]	FALSE	TRUE	FALSE
[300.00, -52.48, 36.60, 0.00]	[-9.87, 15.32, 27.23, 9.87]	FALSE	TRUE	FALSE
[300.00, -53.49, 38.61, 0.00]	[-10.06, 14.97, 26.56, 10.06]	FALSE	TRUE	FALSE
[300.00, -54.50, 40.61, 0.00]	[-10.25, 14.63, 25.90, 10.25]	FALSE	TRUE	FALSE
[300.00, -55.50, 42.61, 0.00]	[-10.44, 14.29, 25.23, 10.44]	FALSE	TRUE	FALSE
[300.00, -56.51, 44.61, 0.00]	[-10.63, 13.95, 24.56, 10.63]	FALSE	TRUE	FALSE
[300.00, -57.52, 46.62, 0.00]	[-10.81, 13.60, 23.89, 10.81]	FALSE	TRUE	FALSE
[300.00, -58.53, 48.62, 0.00]	[-11.00, 13.26, 23.22, 11.00]	FALSE	TRUE	FALSE
[300.00, -59.54, 50.62, 0.00]	[-11.19, 12.92, 22.56, 11.19]	FALSE	TRUE	FALSE
[300.00, -60.55, 52.63, 0.00]	[-11.38, 12.58, 21.89, 11.38]	FALSE	TRUE	FALSE
[300.00, -61.56, 54.63, 0.00]	[-11.57, 12.23, 21.22, 11.57]	FALSE	TRUE	FALSE
[300.00, -62.57, 56.63, 0.00]	[-11.76, 11.89, 20.55, 11.76]	FALSE	TRUE	FALSE
[300.00, -63.58, 58.64, 0.00]	[-11.95, 11.55, 19.88, 11.95]	FALSE	TRUE	FALSE
[300.00, -64.59, 60.64, 0.00]	[-12.13, 11.21, 19.21, 12.13]	FALSE	TRUE	FALSE
[300.00, -65.60, 62.64, 0.00]	[-12.32, 10.86, 18.55, 12.32]	FALSE	TRUE	FALSE
[300.00, -66.61, 64.65, 0.00]	[-12.51, 10.52, 17.88, 12.51]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -67.62, 66.65, 0.00]	[-12.70, 10.18, 17.21, 12.70]	FALSE	TRUE	FALSE
[300.00, -65.17, 65.69, 0.00]	[-12.24, 10.30, 17.53, 12.24]	FALSE	TRUE	FALSE
[300.00, -62.72, 64.73, 0.00]	[-11.78, 10.42, 17.85, 11.78]	FALSE	TRUE	FALSE
[300.00, -60.26, 63.76, 0.00]	[-11.31, 10.55, 18.16, 11.31]	FALSE	TRUE	FALSE
[300.00, -57.81, 62.80, 0.00]	[-10.85, 10.67, 18.48, 10.85]	FALSE	TRUE	FALSE
[300.00, -55.36, 61.84, 0.00]	[-10.39, 10.79, 18.80, 10.39]	FALSE	TRUE	FALSE
[300.00, -52.91, 60.88, 0.00]	[-9.93, 10.91, 19.12, 9.93]	FALSE	TRUE	FALSE
[300.00, -50.45, 59.92, 0.00]	[-9.47, 11.04, 19.44, 9.47]	FALSE	TRUE	FALSE
[300.00, -48.00, 58.96, 0.00]	[-9.01, 11.16, 19.75, 9.01]	FALSE	TRUE	FALSE
[300.00, -45.55, 57.99, 0.00]	[-8.54, 11.28, 20.07, 8.54]	FALSE	TRUE	FALSE
[300.00, -43.10, 57.03, 0.00]	[-8.08, 11.40, 20.39, 8.08]	FALSE	TRUE	FALSE
[300.00, -40.64, 56.07, 0.00]	[-7.62, 11.52, 20.71, 7.62]	FALSE	TRUE	FALSE
[300.00, -38.19, 55.11, 0.00]	[-7.16, 11.65, 21.03, 7.16]	FALSE	TRUE	FALSE
[300.00, -35.74, 54.15, 0.00]	[-6.70, 11.77, 21.34, 6.70]	FALSE	TRUE	FALSE
[300.00, -33.29, 53.18, 0.00]	[-6.23, 11.89, 21.66, 6.23]	FALSE	TRUE	FALSE
[300.00, -30.83, 52.22, 0.00]	[-5.77, 12.01, 21.98, 5.77]	FALSE	TRUE	FALSE
[300.00, -28.38, 51.26, 0.00]	[-5.31, 12.14, 22.30, 5.31]	FALSE	TRUE	FALSE
[300.00, -25.93, 50.30, 0.00]	[-4.85, 12.26, 22.62, 4.85]	FALSE	TRUE	FALSE
[300.00, -23.48, 49.34, 0.00]	[-4.39, 12.38, 22.93, 4.39]	FALSE	TRUE	FALSE
[300.00, -21.02, 48.38, 0.00]	[-3.93, 12.50, 23.25, 3.93]	FALSE	TRUE	FALSE
[300.00, -18.57, 47.41, 0.00]	[-3.46, 12.62, 23.57, 3.46]	FALSE	TRUE	FALSE
[300.00, -16.12, 46.45, 0.00]	[-3.00, 12.75, 23.89, 3.00]	FALSE	TRUE	FALSE
[300.00, -13.67, 45.49, 0.00]	[-2.54, 12.87, 24.21, 2.54]	FALSE	TRUE	FALSE
[300.00, -11.21, 44.53, 0.00]	[-2.08, 12.99, 24.52, 2.08]	FALSE	TRUE	FALSE
[300.00, -8.76, 43.57, 0.00]	[-1.62, 13.11, 24.84, 1.62]	FALSE	TRUE	FALSE
[300.01, -6.31, 42.61, 0.00]	[-1.16, 13.24, 25.16, 1.16]	FALSE	TRUE	FALSE
[300.01, -3.86, 41.64, 0.00]	[-0.69, 13.36, 25.48, 0.69]	FALSE	TRUE	FALSE
[300.01, -1.41, 40.68, 0.00]	[-0.23, 13.48, 25.80, 0.23]	FALSE	TRUE	FALSE
[300.01, 1.05, 39.72, 0.00]	[0.23, 13.60, 26.11, -0.23]	FALSE	TRUE	FALSE
[300.01, 3.50, 38.76, 0.00]	[0.69, 13.72, 26.43, -0.69]	FALSE	TRUE	FALSE
[300.01, 5.95, 37.80, 0.00]	[1.15, 13.85, 26.75, -1.15]	FALSE	TRUE	FALSE
[300.01, 8.40, 36.83, 0.00]	[1.62, 13.97, 27.07, -1.62]	FALSE	TRUE	FALSE
[300.01, 10.86, 35.87, 0.00]	[2.08, 14.09, 27.39, -2.08]	FALSE	TRUE	FALSE
[300.01, 13.31, 34.91, 0.00]	[2.54, 14.21, 27.70, -2.54]	FALSE	TRUE	FALSE
[300.01, 15.76, 33.95, 0.00]	[3.00, 14.33, 28.02, -3.00]	FALSE	TRUE	FALSE
[300.01, 18.21, 32.99, 0.00]	[3.46, 14.46, 28.34, -3.46]	FALSE	TRUE	FALSE
[300.01, 20.67, 32.03, 0.00]	[3.92, 14.58, 28.66, -3.92]	FALSE	TRUE	FALSE
[300.01, 23.12, 31.06, 0.00]	[4.39, 14.70, 28.98, -4.39]	FALSE	TRUE	FALSE
[300.01, 25.57, 30.10, 0.00]	[4.85, 14.82, 29.29, -4.85]	FALSE	TRUE	FALSE
[300.01, 28.02, 29.14, 0.00]	[5.31, 14.95, 29.61, -5.31]	FALSE	TRUE	FALSE
[300.01, 30.48, 28.18, 0.00]	[5.77, 15.07, 29.93, -5.77]	FALSE	TRUE	FALSE
[300.01, 32.93, 27.22, 0.00]	[6.23, 15.19, 30.25, -6.23]	FALSE	TRUE	FALSE
[300.01, 35.38, 26.25, 0.00]	[6.70, 15.31, 30.57, -6.70]	FALSE	TRUE	FALSE
[300.01, 37.83, 25.29, 0.00]	[7.16, 15.43, 30.88, -7.16]	FALSE	TRUE	FALSE
[300.01, 40.29, 24.33, 0.00]	[7.62, 15.56, 31.20, -7.62]	FALSE	TRUE	FALSE
[300.01, 42.74, 23.37, 0.00]	[8.08, 15.68, 31.52, -8.08]	FALSE	TRUE	FALSE
[300.01, 45.19, 22.41, 0.00]	[8.54, 15.80, 31.84, -8.54]	FALSE	TRUE	FALSE
[300.01, 47.64, 21.45, 0.00]	[9.00, 15.92, 32.16, -9.00]	FALSE	TRUE	FALSE
[300.01, 50.10, 20.48, 0.00]	[9.47, 16.05, 32.47, -9.47]	FALSE	TRUE	FALSE
[300.01, 52.55, 19.52, 0.00]	[9.93, 16.17, 32.79, -9.93]	FALSE	TRUE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	TRUE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	TRUE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	TRUE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	TRUE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	TRUE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	TRUE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 18.56, 0.00]	[10.39, 16.29, 33.11, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 19.52, 0.00]	[10.39, 16.15, 32.79, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 20.48, 0.00]	[10.39, 16.01, 32.48, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 21.45, 0.00]	[10.39, 15.88, 32.16, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 22.41, 0.00]	[10.39, 15.74, 31.85, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 23.37, 0.00]	[10.39, 15.60, 31.53, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 24.33, 0.00]	[10.39, 15.46, 31.22, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 25.30, 0.00]	[10.39, 15.32, 30.90, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 26.26, 0.00]	[10.39, 15.18, 30.59, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 27.22, 0.00]	[10.39, 15.05, 30.27, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 28.18, 0.00]	[10.39, 14.91, 29.96, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 29.15, 0.00]	[10.39, 14.77, 29.64, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 30.11, 0.00]	[10.39, 14.63, 29.33, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 31.07, 0.00]	[10.39, 14.49, 29.01, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 32.03, 0.00]	[10.39, 14.36, 28.70, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 33.00, 0.00]	[10.39, 14.22, 28.38, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 33.96, 0.00]	[10.39, 14.08, 28.07, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 34.92, 0.00]	[10.39, 13.94, 27.75, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 35.88, 0.00]	[10.39, 13.80, 27.44, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 36.85, 0.00]	[10.39, 13.66, 27.12, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 37.81, 0.00]	[10.39, 13.53, 26.81, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 38.77, 0.00]	[10.39, 13.39, 26.49, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 39.73, 0.00]	[10.39, 13.25, 26.18, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 40.70, 0.00]	[10.39, 13.11, 25.86, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 41.66, 0.00]	[10.39, 12.97, 25.55, -10.39]	FALSE	FALSE	FALSE
[300.01, 55.00, 42.62, 0.00]	[10.39, 12.84, 25.23, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 43.58, 0.00]	[10.39, 12.70, 24.91, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 44.54, 0.00]	[10.39, 12.56, 24.60, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 45.51, 0.00]	[10.39, 12.42, 24.28, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 46.47, 0.00]	[10.39, 12.28, 23.97, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 47.43, 0.00]	[10.39, 12.14, 23.65, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 48.39, 0.00]	[10.39, 12.01, 23.34, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 49.36, 0.00]	[10.39, 11.87, 23.02, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 50.32, 0.00]	[10.39, 11.73, 22.71, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 51.28, 0.00]	[10.39, 11.59, 22.39, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 52.24, 0.00]	[10.39, 11.45, 22.08, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 53.21, 0.00]	[10.39, 11.31, 21.76, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 54.17, 0.00]	[10.39, 11.18, 21.45, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 55.13, 0.00]	[10.39, 11.04, 21.13, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 56.09, 0.00]	[10.39, 10.90, 20.82, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 57.06, 0.00]	[10.39, 10.76, 20.50, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 58.02, 0.00]	[10.39, 10.62, 20.19, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 58.98, 0.00]	[10.39, 10.49, 19.87, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 59.94, 0.00]	[10.39, 10.35, 19.56, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 60.91, 0.00]	[10.39, 10.21, 19.24, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 61.87, 0.00]	[10.39, 10.07, 18.93, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 62.83, 0.00]	[10.39, 9.93, 18.61, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 63.79, 0.00]	[10.39, 9.79, 18.30, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 64.76, 0.00]	[10.39, 9.66, 17.98, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 65.72, 0.00]	[10.39, 9.52, 17.67, -10.39]	FALSE	FALSE	FALSE
[300.00, 55.00, 66.68, 0.00]	[10.39, 9.38, 17.35, -10.39]	FALSE	FALSE	FALSE
[300.00, 52.55, 66.68, 0.00]	[9.93, 9.40, 17.35, -9.93]	FALSE	FALSE	FALSE
[300.00, 50.10, 66.68, 0.00]	[9.47, 9.41, 17.34, -9.47]	FALSE	FALSE	FALSE
[300.00, 47.64, 66.68, 0.00]	[9.00, 9.43, 17.34, -9.00]	FALSE	FALSE	FALSE
[300.00, 45.19, 66.68, 0.00]	[8.54, 9.44, 17.34, -8.54]	FALSE	FALSE	FALSE
[300.00, 42.74, 66.68, 0.00]	[8.08, 9.46, 17.34, -8.08]	FALSE	FALSE	FALSE
[300.00, 40.29, 66.68, 0.00]	[7.62, 9.48, 17.33, -7.62]	FALSE	FALSE	FALSE
[300.00, 37.83, 66.68, 0.00]	[7.16, 9.49, 17.33, -7.16]	FALSE	FALSE	FALSE
[300.00, 35.38, 66.68, 0.00]	[6.70, 9.51, 17.33, -6.70]	FALSE	FALSE	FALSE
[300.00, 32.93, 66.67, 0.00]	[6.23, 9.52, 17.32, -6.23]	FALSE	FALSE	FALSE
[300.00, 30.48, 66.67, 0.00]	[5.77, 9.54, 17.32, -5.77]	FALSE	FALSE	FALSE
[300.00, 28.02, 66.67, 0.00]	[5.31, 9.56, 17.32, -5.31]	FALSE	FALSE	FALSE
[300.00, 25.57, 66.67, 0.00]	[4.85, 9.57, 17.32, -4.85]	FALSE	FALSE	FALSE
[300.00, 23.12, 66.67, 0.00]	[4.39, 9.59, 17.31, -4.39]	FALSE	FALSE	FALSE
[300.00, 20.67, 66.67, 0.00]	[3.92, 9.60, 17.31, -3.92]	FALSE	FALSE	FALSE
[300.00, 18.21, 66.67, 0.00]	[3.46, 9.62, 17.31, -3.46]	FALSE	FALSE	FALSE
[300.00, 15.76, 66.67, 0.00]	[3.00, 9.64, 17.31, -3.00]	FALSE	FALSE	FALSE
[300.00, 13.31, 66.67, 0.00]	[2.54, 9.65, 17.30, -2.54]	FALSE	FALSE	FALSE
[300.00, 10.86, 66.67, 0.00]	[2.08, 9.67, 17.30, -2.08]	FALSE	FALSE	FALSE
[300.00, 8.40, 66.67, 0.00]	[1.62, 9.68, 17.30, -1.62]	FALSE	FALSE	FALSE
[300.00, 5.95, 66.67, 0.00]	[1.15, 9.70, 17.29, -1.15]	FALSE	FALSE	FALSE
[300.00, 3.50, 66.67, 0.00]	[0.69, 9.72, 17.29, -0.69]	FALSE	FALSE	FALSE
[300.00, 1.05, 66.67, 0.00]	[0.23, 9.73, 17.29, -0.23]	FALSE	FALSE	FALSE
[300.00, -1.41, 66.67, 0.00]	[-0.23, 9.75, 17.29, 0.23]	FALSE	FALSE	FALSE
[300.00, -3.86, 66.67, 0.00]	[-0.69, 9.76, 17.28, 0.69]	FALSE	FALSE	FALSE
